0|T|Augmentation des concentrations plasmatiques de carbamazépine avec signes de surdosage.|Surveillance clinique et, si besoin, contrôle des concentrations plasmatiques de carbamazépine et réduction éventuelle de sa posologie.|Increased plasma concentrations of carbamazepine overdose with signs of clinical surveillance.|Clinical surveillance and, if necessary, control of plasma concentrations of carbamazepine and possible reduction of its dosage.|http://tinyurl.com/24kn96t
2240|D|Baisse de l'efficacité du tamoxifène, par inhibition de la formation de son métabolite actif par la fluoxétine.||Decline in effectiveness of tamoxifen, by inhibiting the formation of its active metabolite fluoxetine.||http://tinyurl.com/24kn96t
2241|D|Baisse de l'efficacité du tamoxifène, par inhibition de la formation de son métabolite actif par la paroxétine.||Decline in effectiveness of tamoxifen, by inhibiting the formation of its active metabolite paroxetine.||http://tinyurl.com/24kn96t
2242|D|Risque de baisse de l'efficacité du tamoxifène, par inhibition de la formation de son métabolite actif par la quinidine.||Risk of decline in the effectiveness of tamoxifen, by inhibiting the formation of its active metabolite by quinidine.||http://tinyurl.com/24kn96t
2243|D|Risque de baisse de l'efficacité du tamoxifène, par inhibition de la formation de son métabolite actif par la terbinafine.||||http://tinyurl.com/24kn96t
2244|D|Baisse de l'efficacité du tamoxifène, par inhibition de la formation de son métabolite actif par la venlafaxine.||Decline in effectiveness of tamoxifen, by inhibiting the formation of the active metabolite of venlafaxine by.||http://tinyurl.com/24kn96t
2245|D|Risque majoré de neuropathies périphériques.||Increased risk of peripheral neuropathy.||http://tinyurl.com/24kn96t
2246|C|Risque de vasoconstriction coronaire ou des extrémités (ergotisme), ou de poussées hypertensives.||Risk of coronary vasoconstriction, or extremities (ergotism), or advanced hypertensive.||http://tinyurl.com/24kn96t
2247|D|Diminution des concentrations plasmatiques de la télithromycine, avec risque d'échec du traitement anti-infectieux, par augmentation de son métabolisme hépatique par l'inducteur.||Decreased plasma concentrations of telithromycin, with the risk of failure of anti-infectives, by increasing its hepatic metabolism by inducing.||http://tinyurl.com/24kn96t
2248|C|Risque majoré d'effets indésirables (dose-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'hypocholestérolémiant).||Increased risk of adverse effects (dose-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of cholesterol ).||http://tinyurl.com/24kn96t
2249|P|Augmentation des concentrations de darifénacine, avec risque de majoration de ses effets indésirables.|Surveillance clinique et adaptation éventuelle de la posologie de darifénacine.|Increased concentrations of darifenacin, with risk of increase of its adverse effects.|Clinical monitoring and possible adjustment of the dosage of darifenacin.|http://tinyurl.com/24kn96t
2250|T|Augmentation des concentrations plasmatiques de la dexaméthasone par diminution de son métabolisme hépatique par l'inhibiteur enzymatique, avec risque d'apparition d'un syndrome cushingoïde.||Increased plasma concentrations of dexamethasone decreased its metabolism by hepatic enzyme inhibitor, with risk of developing Cushing syndrome.||http://tinyurl.com/24kn96t
2251|P|Augmentation de la digoxinémie par augmentation de son absorption.|Surveillance clinique et éventuellement de la digoxinémie pendant le traitement par la télithromycine et après son arrêt.|Increased digoxin by increasing its absorption.|Clinical monitoring and possible digoxin during treatment with telithromycin and after his arrest.|http://tinyurl.com/24kn96t
2252|D|Augmentation très importante des concentrations sanguines de l'immunosuppresseur par inhibition de son métabolisme hépatique.|En cas d'association, contrôle strict de la fonction rénale, dosage des concentrations sanguines de l'immunosuppresseur et adaptation éventuelle de la posologie.|Very significant increase in blood levels of the immunosuppressant by inhibiting its hepatic metabolism.|When used in combination, strict control of renal function, dosage of blood concentrations of immunosuppressive and adaptation possible dosage.|http://tinyurl.com/24kn96t
2253|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
2254|D|Risque de majoration des effets indésirables de l'irinotécan par augmentation des concentrations plasmatiques de son métabolite actif.||Risk of increased side effects of irinotecan by increasing plasma concentrations of its active metabolite.||http://tinyurl.com/24kn96t
2255|D|Diminution des concentrations plasmatiques de la télithromycine, avec risque d'échec du traitement anti-infectieux, par augmentation du métabolisme hépatique de la télithromycine par le millepertuis.||Decreased plasma concentrations of telithromycin, with the risk of failure of anti-infectives, by increasing the hepatic metabolism of telithromycin by the wort.||http://tinyurl.com/24kn96t
2256|C|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
2257|C|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
2258|D|Augmentation importante des concentrations de quétiapine, avec risque de surdosage.||Significant increase in concentrations of quetiapine, with risk of overdose.||http://tinyurl.com/24kn96t
2259|D|Diminution très importante des concentrations plasmatiques de la télithromycine, avec risque d'échec du traitement anti-infectieux, par augmentation du métabolisme hépatique de la télithromycine par la rifampicine.||Dramatic decrease in plasma concentrations of telithromycin, with the risk of failure of anti-infectives, by increasing the hepatic metabolism of telithromycin by rifampicin.||http://tinyurl.com/24kn96t
2260|C|Risque majoré d'effets indésirables (dose-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'hypocholestérolémiant).||Increased risk of adverse effects (dose-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of cholesterol ).||http://tinyurl.com/24kn96t
2261|P|Augmentation des concentrations de solifénacine, avec risque de surdosage.|Surveillance clinique et adaptation éventuelle de la posologie de solifénacine.|Increasing concentrations of solifenacin, with risk of overdose.|Clinical monitoring and possible adjustment of dosage of solifenacin.|http://tinyurl.com/24kn96t
2262|T|Augmentation des concentrations de venlafaxine avec risque de surdosage.||Increased concentrations of venlafaxine with risk of overdose.||http://tinyurl.com/24kn96t
2263|T|Légère augmentation des effets sédatifs du zolpidem.||Slight increase sedative effects of zolpidem.||http://tinyurl.com/24kn96t
2264|T|Légère augmentation des effets sédatifs de la zopiclone.||Slight increase sedative effects of zopiclone.||http://tinyurl.com/24kn96t
2265|D|Risque d'échec du traitement antirétroviral, voire émergence de résistances. De plus, majoration du risque de la toxicité mitochondriale de la didanosine.||Risk of failure of antiretroviral therapy, or emergence of resistance. In addition, increased risk of mitochondrial toxicity of didanosine.||http://tinyurl.com/24kn96t
2266|P|Diminution des concentrations sanguines de ciclosporine.|Contrôle des concentrations sanguines de ciclosporine et adaptation éventuelle de sa posologie pendant le traitement par terbinafine et après son arrêt.|Decreased blood levels of cyclosporine.|control blood levels of cyclosporine and possible adjustment of the dosage during treatment with terbinafine and after his arrest.|http://tinyurl.com/24kn96t
2267|P|Risque d'augmentation des effets indésirables du flécaïnide, par diminution de son métabolisme hépatique par la terbinafine.|Surveillance clinique. Si besoin, adaptation de la posologie du flécaïnide pendant le traitement par la terbinafine.|Increased risk of adverse effects of flecainide by decreasing its hepatic metabolism by terbinafine.|Clinical supervision. If necessary, adjusting the dose of flecainide during treatment with terbinafine.|http://tinyurl.com/24kn96t
2268|P|Chez l'insuffisant cardiaque, risque d'augmentation des effets indésirables du métoprolol, par diminution de son métabolisme hépatique par la terbinafine.|Surveillance clinique. Si besoin, adaptation de la posologie du métoprolol pendant le traitement par la terbinafine.|In heart failure, increased risk of side effects of metoprolol by decreasing its hepatic metabolism by terbinafine.|Clinical supervision. If necessary, adjusting the dose of metoprolol during treatment with terbinafine.|http://tinyurl.com/24kn96t
2269|P|Risque d'augmentation des effets indésirables de la propafénone, par diminution de son métabolisme hépatique par la terbinafine.|Surveillance clinique. Si besoin, adaptation de la posologie de la propafénone pendant le traitement par la terbinafine.|Risk of increased side effects of propafenone by decreasing its hepatic metabolism by terbinafine.|Clinical supervision. If necessary, adjusting the dose of propafenone during treatment with terbinafine.|http://tinyurl.com/24kn96t
2270|P|Diminution des concentrations plasmatiques et de l'efficacité de la terbinafine, par augmentation de son métabolisme hépatique par la rifampicine.|Surveillance clinique. Si besoin, adaptation de la posologie de la terbinafine pendant le traitement par la rifampicine.|Decreased plasma concentrations and efficacy of terbinafine, by increasing its hepatic metabolism by rifampicin.|Clinical supervision. If necessary, adjusting the dose of terbinafine for treatment with rifampicin.|http://tinyurl.com/24kn96t
2271|D|Antagonisme réciproque entre le dopaminergique et la tétrabénazine.||Mutual antagonism between dopaminergic and tetrabenazine.||http://tinyurl.com/24kn96t
2272|C|Risque de crises hypertensives. Du fait de la durée d'action de l'IMAO, cette interaction est encore théoriquement possible 15 jours après son arrêt.||Risk of hypertensive crisis. Because of the duration of action of MAOIs, this interaction is still theoretically possible 15 days after his arrest.||http://tinyurl.com/24kn96t
2273|D|Antagonisme réciproque entre la lévodopa et la tétrabénazine.||Mutual antagonism between levodopa and tetrabenazine.||http://tinyurl.com/24kn96t
2274|P|Risque majoré de survenue de neuropathies périphériques par addition d'effets indésirables.|Surveillance clinique et biologique régulière, notamment en début d'association.|Increased risk of occurrence of peripheral neuropathy by the addition of side effects.|regular clinical and biological monitoring, especially at the beginning of association.|http://tinyurl.com/24kn96t
